17:16:35.758881 IP 112.26.0.1.36177 > 112.26.0.8.57542: Flags [S.], seq 1781188362, ack 3938161820, win 65535, options [mss 1460,sackOK,TS val 3280156 ecr 3060063,nop,wscale 6,mptcp capable csum {0x5d07cc395fa8dd93}], length 0
17:16:35.779537 IP 112.26.0.1.36177 > 112.26.0.8.57542: Flags [S.], seq 1781188362, ack 3938161820, win 65535, options [mss 1460,sackOK,TS val 3280156 ecr 3060063,nop,wscale 6,mptcp capable csum {0x5d07cc395fa8dd93}], length 0
17:16:35.782843 IP 112.26.0.1.36177 > 112.26.0.8.57542: Flags [S.], seq 1781188362, ack 3938161820, win 65535, options [mss 1460,sackOK,TS val 3280156 ecr 3060063,nop,wscale 6,mptcp capable csum {0x5d07cc395fa8dd93}], length 0
17:16:35.788261 IP 112.26.0.1.36177 > 112.26.0.8.57542: Flags [.], ack 1, win 1339, options [nop,nop,TS val 3280187 ecr 3060180,mptcp add-addr id 3 112.26.1.1,mptcp dss ack 4086075562], length 0
17:19:37.887834 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2223397:2224825, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492774232 subseq 2223397 len 1428 csum 0xe1a1], length 1428
17:19:37.910184 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2223397:2224825, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492774232 subseq 2223397 len 1428 csum 0xe1a1], length 1428
17:19:37.971877 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2224825:2226253, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492775660 subseq 2224825 len 1428 csum 0x7eb6], length 1428
17:19:37.972080 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2224825:2226253, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492775660 subseq 2224825 len 1428 csum 0x7eb6], length 1428
17:19:37.999754 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2224825:2226253, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492775660 subseq 2224825 len 1428 csum 0x7eb6], length 1428
17:19:38.001211 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2226253:2227681, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492777088 subseq 2226253 len 1428 csum 0xbfe8], length 1428
17:19:38.001395 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2226253:2227681, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492777088 subseq 2226253 len 1428 csum 0xbfe8], length 1428
17:19:38.072722 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2227681:2229109, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492778516 subseq 2227681 len 1428 csum 0x474d], length 1428
17:19:38.072910 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2227681:2229109, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492778516 subseq 2227681 len 1428 csum 0x474d], length 1428
17:19:38.091384 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2226253:2227681, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492777088 subseq 2226253 len 1428 csum 0xbfe8], length 1428
17:19:38.099450 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2229109:2230537, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492779944 subseq 2229109 len 1428 csum 0xa3e6], length 1428
17:19:38.099663 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2229109:2230537, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492779944 subseq 2229109 len 1428 csum 0xa3e6], length 1428
17:19:38.173655 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2227681:2229109, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492778516 subseq 2227681 len 1428 csum 0x474d], length 1428
17:19:38.179608 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2230537:2231965, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492781372 subseq 2230537 len 1428 csum 0x9fe1], length 1428
17:19:38.179803 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2230537:2231965, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492781372 subseq 2230537 len 1428 csum 0x9fe1], length 1428
17:19:38.277270 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2231965:2233393, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492782800 subseq 2231965 len 1428 csum 0xfe69], length 1428
17:19:38.277514 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2231965:2233393, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492782800 subseq 2231965 len 1428 csum 0xfe69], length 1428
17:19:38.284510 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2229109:2230537, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492779944 subseq 2229109 len 1428 csum 0xa3e6], length 1428
17:19:38.293451 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2233393:2234821, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492784228 subseq 2233393 len 1428 csum 0x5563], length 1428
17:19:38.293663 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2233393:2234821, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492784228 subseq 2233393 len 1428 csum 0x5563], length 1428
17:19:38.366370 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2230537:2231965, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492781372 subseq 2230537 len 1428 csum 0x9fe1], length 1428
17:19:38.374268 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2234821:2236249, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492785656 subseq 2234821 len 1428 csum 0x9e5e], length 1428
17:19:38.374465 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2234821:2236249, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492785656 subseq 2234821 len 1428 csum 0x9e5e], length 1428
17:19:38.392229 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2231965:2233393, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492782800 subseq 2231965 len 1428 csum 0xfe69], length 1428
17:19:38.397181 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 314161:315589, ack 1, win 4017, options [nop,nop,TS val 3462585 ecr 3241766,mptcp dss ack 4086075562 seq 1492797080 subseq 314161 len 1428 csum 0xedfa], length 1428
17:19:38.405267 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 314161:315589, ack 1, win 4017, options [nop,nop,TS val 3462585 ecr 3241766,mptcp dss ack 4086075562 seq 1492797080 subseq 314161 len 1428 csum 0xedfa], length 1428
17:19:38.492410 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 315589:317017, ack 1, win 4017, options [nop,nop,TS val 3462713 ecr 3241884,mptcp dss ack 4086075562 seq 1492798508 subseq 315589 len 1428 csum 0xd6f2], length 1428
17:19:38.498792 IP 112.26.0.8.33715 > 112.26.3.1.36177: Flags [.], ack 478381, win 24429, options [nop,nop,TS val 3242382 ecr 3461562,mptcp dss ack 1492744244], length 0
17:19:38.506592 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 317017:318445, ack 1, win 4017, options [nop,nop,TS val 3462713 ecr 3241884,mptcp dss ack 4086075562 seq 1492799936 subseq 317017 len 1428 csum 0xbc8b], length 1428
17:19:38.570844 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2234821:2236249, ack 1, win 4017, options [nop,nop,TS val 3462277 ecr 3241663,mptcp dss ack 4086075562 seq 1492785656 subseq 2234821 len 1428 csum 0x9e5e], length 1428
17:19:38.577405 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 315589:317017, ack 1, win 4017, options [nop,nop,TS val 3462713 ecr 3241884,mptcp dss ack 4086075562 seq 1492798508 subseq 315589 len 1428 csum 0xd6f2], length 1428
17:19:38.586072 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2246245:2247673, ack 1, win 4017, options [nop,nop,TS val 3462785 ecr 3241944,mptcp dss ack 4086075562 seq 1492801364 subseq 2246245 len 1428 csum 0x7890], length 1428
17:19:38.586282 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2246245:2247673, ack 1, win 4017, options [nop,nop,TS val 3462785 ecr 3241944,mptcp dss ack 4086075562 seq 1492801364 subseq 2246245 len 1428 csum 0x7890], length 1428
17:19:38.607592 IP 112.26.0.1.36177 > 112.26.0.8.57542: Flags [.], seq 748085:749513, ack 1, win 4017, options [nop,nop,TS val 3462896 ecr 3242263,mptcp dss ack 4086075562 seq 1492802792 subseq 748085 len 1428 csum 0x1f77], length 1428
17:19:38.674865 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2246245:2247673, ack 1, win 4017, options [nop,nop,TS val 3462785 ecr 3241944,mptcp dss ack 4086075562 seq 1492801364 subseq 2246245 len 1428 csum 0x7890], length 1428
17:19:38.680191 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 317017:318445, ack 1, win 4017, options [nop,nop,TS val 3462713 ecr 3241884,mptcp dss ack 4086075562 seq 1492799936 subseq 317017 len 1428 csum 0xbc8b], length 1428
17:19:38.689790 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 318445:319873, ack 1, win 4017, options [nop,nop,TS val 3462896 ecr 3242305,mptcp dss ack 4086075562 seq 1492804220 subseq 318445 len 1428 csum 0x7579], length 1428
17:19:38.703969 IP 112.26.0.8.33715 > 112.26.3.1.36177: Flags [.], ack 478381, win 24429, options [nop,nop,TS val 3242500 ecr 3461562,nop,nop,sack 1 {479809:481237},mptcp dss ack 1492744244], length 0
17:19:38.769113 IP 112.26.3.1.36177 > 112.26.0.8.33715: Flags [.], seq 485521:486949, ack 1, win 4017, options [nop,nop,TS val 3462898 ecr 3242382,mptcp dss ack 4086075562 seq 1492805648 subseq 485521 len 1428 csum 0x172c], length 1428
17:19:38.785196 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 318445:319873, ack 1, win 4017, options [nop,nop,TS val 3462896 ecr 3242305,mptcp dss ack 4086075562 seq 1492804220 subseq 318445 len 1428 csum 0x7579], length 1428
17:19:38.787952 IP 112.26.3.1.36177 > 112.26.0.8.33715: Flags [.], seq 486949:488377, ack 1, win 4017, options [nop,nop,TS val 3462898 ecr 3242382,mptcp dss ack 4086075562 seq 1492807076 subseq 486949 len 1428 csum 0xbeb2], length 1428
17:19:38.804100 IP 112.26.3.1.36177 > 112.26.0.8.33715: Flags [.], seq 488377:489805, ack 1, win 4017, options [nop,nop,TS val 3462898 ecr 3242382,mptcp dss ack 4086075562 seq 1492808504 subseq 488377 len 1428 csum 0xe31b], length 1428
17:19:38.881527 IP 112.26.0.8.33715 > 112.26.3.1.36177: Flags [.], ack 478381, win 24429, options [nop,nop,TS val 3242680 ecr 3461562,nop,nop,sack 1 {479809:484093},mptcp dss ack 1492744244], length 0
17:19:38.893849 IP 112.26.0.1.36177 > 112.26.0.8.57542: Flags [.], seq 742373:743801, ack 1, win 4017, options [nop,nop,TS val 3463232 ecr 3242263,mptcp dss ack 4086075562 seq 1492744244 subseq 742373 len 1428 csum 0x17de], length 1428
17:19:38.978584 IP 112.26.3.1.36177 > 112.26.0.8.33715: Flags [.], seq 489805:491233, ack 1, win 4017, options [nop,nop,TS val 3463232 ecr 3242500,mptcp dss ack 4086075562 seq 1492744244 subseq 489805 len 1428 csum 0xf279], length 1428
17:19:38.992938 IP 112.26.3.1.36177 > 112.26.0.8.33715: Flags [.], seq 478381:479809, ack 1, win 4017, options [nop,nop,TS val 3463281 ecr 3242680,mptcp dss ack 4086075562 seq 1492764236 subseq 478381 len 1428 csum 0xb618], length 1428
17:19:39.179551 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2247673:2249101, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492761380 subseq 2247673 len 1428 csum 0x19f0], length 1428
17:19:39.179789 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2247673:2249101, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492761380 subseq 2247673 len 1428 csum 0x19f0], length 1428
17:19:39.190584 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2247673:2249101, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492761380 subseq 2247673 len 1428 csum 0x19f0], length 1428
17:19:39.198156 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2249101:2250529, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492771376 subseq 2249101 len 1428 csum 0x5702], length 1428
17:19:39.198386 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2249101:2250529, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492771376 subseq 2249101 len 1428 csum 0x5702], length 1428
17:19:39.268728 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2249101:2250529, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492771376 subseq 2249101 len 1428 csum 0x5702], length 1428
17:19:39.283740 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2250529:2251957, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492772804 subseq 2250529 len 1428 csum 0x1b18], length 1428
17:19:39.283938 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2250529:2251957, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492772804 subseq 2250529 len 1428 csum 0x1b18], length 1428
17:19:39.309342 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2251957:2253385, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492802792 subseq 2251957 len 1428 csum 0x2ce0], length 1428
17:19:39.309541 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2251957:2253385, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492802792 subseq 2251957 len 1428 csum 0x2ce0], length 1428
17:19:39.370307 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2250529:2251957, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492772804 subseq 2250529 len 1428 csum 0x1b18], length 1428
17:19:39.388896 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2253385:2254813, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492809932 subseq 2253385 len 1428 csum 0xfeea], length 1428
17:19:39.389124 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2253385:2254813, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492809932 subseq 2253385 len 1428 csum 0xfeea], length 1428
17:19:39.413424 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2251957:2253385, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492802792 subseq 2251957 len 1428 csum 0x2ce0], length 1428
17:19:39.471137 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2254813:2256241, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492811360 subseq 2254813 len 1428 csum 0xd1c9], length 1428
17:19:39.471461 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2254813:2256241, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492811360 subseq 2254813 len 1428 csum 0xd1c9], length 1428
17:19:39.486444 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2253385:2254813, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492809932 subseq 2253385 len 1428 csum 0xfeea], length 1428
17:19:39.503602 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2256241:2257669, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492812788 subseq 2256241 len 1428 csum 0x1196], length 1428
17:19:39.503795 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2256241:2257669, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492812788 subseq 2256241 len 1428 csum 0x1196], length 1428
17:19:39.583638 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2257669:2259097, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492814216 subseq 2257669 len 1428 csum 0x96d5], length 1428
17:19:39.583836 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2257669:2259097, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492814216 subseq 2257669 len 1428 csum 0x96d5], length 1428
17:19:39.595157 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2254813:2256241, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492811360 subseq 2254813 len 1428 csum 0xd1c9], length 1428
17:19:39.613118 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2259097:2260525, ack 1, win 4017, options [nop,nop,TS val 3463576 ecr 3242944,mptcp dss ack 4086075562 seq 1492815644 subseq 2259097 len 1428 csum 0x6cae], length 1428
17:19:39.613305 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2259097:2260525, ack 1, win 4017, options [nop,nop,TS val 3463576 ecr 3242944,mptcp dss ack 4086075562 seq 1492815644 subseq 2259097 len 1428 csum 0x6cae], length 1428
17:19:39.619994 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2256241:2257669, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492812788 subseq 2256241 len 1428 csum 0x1196], length 1428
17:19:39.694875 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2236249:2237677, ack 1, win 4017, options [nop,nop,TS val 3463609 ecr 3243005,mptcp dss ack 4086075562 seq 1492787084 subseq 2236249 len 1428 csum 0x5f95], length 1428
17:19:39.695074 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2236249:2237677, ack 1, win 4017, options [nop,nop,TS val 3463609 ecr 3243005,mptcp dss ack 4086075562 seq 1492787084 subseq 2236249 len 1428 csum 0x5f95], length 1428
17:19:39.697183 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2257669:2259097, ack 1, win 4017, options [nop,nop,TS val 3463575 ecr 3242944,mptcp dss ack 4086075562 seq 1492814216 subseq 2257669 len 1428 csum 0x96d5], length 1428
17:19:39.714099 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 319873:321301, ack 1, win 4017, options [nop,nop,TS val 3463698 ecr 3243196,mptcp dss ack 4086075562 seq 1492821356 subseq 319873 len 1428 csum 0xcab9], length 1428
17:19:39.715836 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 319873:321301, ack 1, win 4017, options [nop,nop,TS val 3463698 ecr 3243196,mptcp dss ack 4086075562 seq 1492821356 subseq 319873 len 1428 csum 0xcab9], length 1428
17:19:39.723411 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2259097:2260525, ack 1, win 4017, options [nop,nop,TS val 3463576 ecr 3242944,mptcp dss ack 4086075562 seq 1492815644 subseq 2259097 len 1428 csum 0x6cae], length 1428
17:19:39.795211 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 321301:322729, ack 1, win 4017, options [nop,nop,TS val 3463806 ecr 3243381,mptcp dss ack 4086075562 seq 1492822784 subseq 321301 len 1428 csum 0x8ac0], length 1428
17:19:39.798220 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 321301:322729, ack 1, win 4017, options [nop,nop,TS val 3463806 ecr 3243381,mptcp dss ack 4086075562 seq 1492822784 subseq 321301 len 1428 csum 0x8ac0], length 1428
17:19:39.872645 IP 112.26.0.8.33715 > 112.26.3.1.36177: Flags [.], ack 478381, win 24429, options [nop,nop,TS val 3243779 ecr 3461562,nop,nop,sack 2 {488377:489805}{485521:486949},mptcp dss ack 1492744244], length 0
17:19:39.877606 IP 112.26.0.1.36177 > 112.26.0.8.57542: Flags [.], seq 749513:750941, ack 1, win 4017, options [nop,nop,TS val 3464080 ecr 3243481,mptcp dss ack 4086075562 seq 1492824212 subseq 749513 len 1428 csum 0x6bfd], length 1428
17:19:39.886815 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2236249:2237677, ack 1, win 4017, options [nop,nop,TS val 3463609 ecr 3243005,mptcp dss ack 4086075562 seq 1492787084 subseq 2236249 len 1428 csum 0x5f95], length 1428
17:19:39.896644 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 322729:324157, ack 1, win 4017, options [nop,nop,TS val 3464080 ecr 3243569,mptcp dss ack 4086075562 seq 1492825640 subseq 322729 len 1428 csum 0xc5ba], length 1428
17:19:39.908842 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 324157:325585, ack 1, win 4017, options [nop,nop,TS val 3464080 ecr 3243569,mptcp dss ack 4086075562 seq 1492827068 subseq 324157 len 1428 csum 0x966], length 1428
17:19:39.911279 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 322729:324157, ack 1, win 4017, options [nop,nop,TS val 3464080 ecr 3243569,mptcp dss ack 4086075562 seq 1492825640 subseq 322729 len 1428 csum 0xc5ba], length 1428
17:19:39.986288 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2237677:2239105, ack 1, win 4017, options [nop,nop,TS val 3464120 ecr 3243589,mptcp dss ack 4086075562 seq 1492788512 subseq 2237677 len 1428 csum 0xea80], length 1428
17:19:39.986538 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2237677:2239105, ack 1, win 4017, options [nop,nop,TS val 3464120 ecr 3243589,mptcp dss ack 4086075562 seq 1492788512 subseq 2237677 len 1428 csum 0xea80], length 1428
17:19:40.002291 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2237677:2239105, ack 1, win 4017, options [nop,nop,TS val 3464120 ecr 3243589,mptcp dss ack 4086075562 seq 1492788512 subseq 2237677 len 1428 csum 0xea80], length 1428
17:19:40.007413 IP 112.26.1.1.36177 > 112.26.0.8.36999: Flags [.], seq 324157:325585, ack 1, win 4017, options [nop,nop,TS val 3464080 ecr 3243569,mptcp dss ack 4086075562 seq 1492827068 subseq 324157 len 1428 csum 0x966], length 1428
17:19:40.020646 IP 112.26.2.1.36177 > 112.26.0.8.40673: Flags [.], seq 2239105:2240533, ack 1, win 4017, options [nop,nop,TS val 3464206 ecr 3243665,mptcp dss ack 4086075562 seq 1492789940 subseq 2239105 len 1428 csum 0x4008], length 1428
