20:12:17.758810 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.776672 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.842757 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 76724 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.645894 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.646748 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.654230 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 77594 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.853617 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], ack 1, win 1339, options [nop,nop,TS val 77799 ecr 4294820485,mptcp add-addr id 3 112.26.1.1,mptcp dss ack 3262968525], length 0
20:14:55.276353 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 425545:426973, ack 1, win 4017, options [nop,nop,TS val 233852 ecr 8781,mptcp dss ack 3262968525 seq 1979238133 subseq 425545 len 1428 csum 0x92d0], length 1428
20:14:55.281253 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 425545:426973, ack 1, win 4017, options [nop,nop,TS val 233852 ecr 8781,mptcp dss ack 3262968525 seq 1979238133 subseq 425545 len 1428 csum 0x92d0], length 1428
20:14:55.300730 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 738277:739705, ack 1, win 4017, options [nop,nop,TS val 234145 ecr 9293,mptcp dss ack 3262968525 seq 1979243845 subseq 738277 len 1428 csum 0x2c8d], length 1428
20:14:55.305450 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 731137, win 24543, options [nop,nop,TS val 9400 ecr 233424,mptcp dss ack 1979215285], length 0
20:14:55.370008 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 733993:735421, ack 1, win 4017, options [nop,nop,TS val 233820 ecr 9091,mptcp dss ack 3262968525 seq 1979233849 subseq 733993 len 1428 csum 0xb6c9], length 1428
20:14:55.391721 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 739705:741133, ack 1, win 4017, options [nop,nop,TS val 234252 ecr 9400,mptcp dss ack 3262968525 seq 1979245273 subseq 739705 len 1428 csum 0xd669], length 1428
20:14:55.395863 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 426973:428401, ack 1, win 4017, options [nop,nop,TS val 233852 ecr 8781,mptcp dss ack 3262968525 seq 1979239561 subseq 426973 len 1428 csum 0xb36d], length 1428
20:14:55.398497 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 426973:428401, ack 1, win 4017, options [nop,nop,TS val 233852 ecr 8781,mptcp dss ack 3262968525 seq 1979239561 subseq 426973 len 1428 csum 0xb36d], length 1428
20:14:55.467749 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 9618 ecr 233522,mptcp dss ack 1979215285], length 0
20:14:55.476137 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 741133:742561, ack 1, win 4017, options [nop,nop,TS val 234414 ecr 9618,mptcp dss ack 3262968525 seq 1979246701 subseq 741133 len 1428 csum 0x24ef], length 1428
20:14:55.492729 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 428401:429829, ack 1, win 4017, options [nop,nop,TS val 234424 ecr 9417,mptcp dss ack 3262968525 seq 1979248129 subseq 428401 len 1428 csum 0x6126], length 1428
20:14:55.495376 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 428401:429829, ack 1, win 4017, options [nop,nop,TS val 234424 ecr 9417,mptcp dss ack 3262968525 seq 1979248129 subseq 428401 len 1428 csum 0x6126], length 1428
20:14:55.497165 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 428401:429829, ack 1, win 4017, options [nop,nop,TS val 234424 ecr 9417,mptcp dss ack 3262968525 seq 1979248129 subseq 428401 len 1428 csum 0x6126], length 1428
20:14:55.564335 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 735421:736849, ack 1, win 4017, options [nop,nop,TS val 233910 ecr 9109,mptcp dss ack 3262968525 seq 1979240989 subseq 735421 len 1428 csum 0xef12], length 1428
20:14:55.591760 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 545497:546925, ack 1, win 4017, options [nop,nop,TS val 234537 ecr 9515,mptcp dss ack 3262968525 seq 1979249557 subseq 545497 len 1428 csum 0xba], length 1428
20:14:55.597016 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 9776 ecr 233522,nop,nop,sack 1 {733993:735421},mptcp dss ack 1979215285], length 0
20:14:55.669988 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 546925:548353, ack 1, win 4017, options [nop,nop,TS val 234537 ecr 9515,mptcp dss ack 3262968525 seq 1979250985 subseq 546925 len 1428 csum 0xf2d0], length 1428
20:14:55.692432 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 736849:738277, ack 1, win 4017, options [nop,nop,TS val 234039 ecr 9197,mptcp dss ack 3262968525 seq 1979242417 subseq 736849 len 1428 csum 0x81aa], length 1428
20:14:55.774199 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 738277:739705, ack 1, win 4017, options [nop,nop,TS val 234145 ecr 9293,mptcp dss ack 3262968525 seq 1979243845 subseq 738277 len 1428 csum 0x2c8d], length 1428
20:14:55.794413 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 742561:743989, ack 1, win 4017, options [nop,nop,TS val 234740 ecr 9776,mptcp dss ack 3262968525 seq 1979252413 subseq 742561 len 1428 csum 0x5a7d], length 1428
20:14:55.866566 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 739705:741133, ack 1, win 4017, options [nop,nop,TS val 234252 ecr 9400,mptcp dss ack 3262968525 seq 1979245273 subseq 739705 len 1428 csum 0xd669], length 1428
20:14:55.871899 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 9975 ecr 233522,nop,nop,sack 1 {733993:736849},mptcp dss ack 1979215285], length 0
20:14:55.888797 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 429829:431257, ack 1, win 4017, options [nop,nop,TS val 234740 ecr 9583,mptcp dss ack 3262968525 seq 1979253841 subseq 429829 len 1428 csum 0xa9c7], length 1428
20:14:55.905215 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 741133:742561, ack 1, win 4017, options [nop,nop,TS val 234414 ecr 9618,mptcp dss ack 3262968525 seq 1979246701 subseq 741133 len 1428 csum 0x24ef], length 1428
20:14:55.912953 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 429829:431257, ack 1, win 4017, options [nop,nop,TS val 234740 ecr 9583,mptcp dss ack 3262968525 seq 1979253841 subseq 429829 len 1428 csum 0xa9c7], length 1428
20:14:55.914862 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 429829:431257, ack 1, win 4017, options [nop,nop,TS val 234740 ecr 9583,mptcp dss ack 3262968525 seq 1979253841 subseq 429829 len 1428 csum 0xa9c7], length 1428
20:14:55.986647 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 743989:745417, ack 1, win 4017, options [nop,nop,TS val 234930 ecr 9975,mptcp dss ack 3262968525 seq 1979255269 subseq 743989 len 1428 csum 0xecea], length 1428
20:14:55.999066 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 10099 ecr 233522,nop,nop,sack 1 {733993:738277},mptcp dss ack 1979215285], length 0
20:14:56.010080 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 431257:432685, ack 1, win 4017, options [nop,nop,TS val 234930 ecr 9692,mptcp dss ack 3262968525 seq 1979256697 subseq 431257 len 1428 csum 0x44aa], length 1428
20:14:56.080836 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 10185 ecr 233522,nop,nop,sack 1 {733993:739705},mptcp dss ack 1979215285], length 0
20:14:56.084686 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 732565:733993, ack 1, win 4017, options [nop,nop,TS val 234945 ecr 10099,mptcp dss ack 3262968525 seq 1979230993 subseq 732565 len 1428 csum 0xa357], length 1428
20:14:56.101685 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 548353:549781, ack 1, win 4017, options [nop,nop,TS val 235027 ecr 9708,mptcp dss ack 3262968525 seq 1979258125 subseq 548353 len 1428 csum 0xffd5], length 1428
20:14:56.175316 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 431257:432685, ack 1, win 4017, options [nop,nop,TS val 234930 ecr 9692,mptcp dss ack 3262968525 seq 1979256697 subseq 431257 len 1428 csum 0x44aa], length 1428
20:14:56.179227 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 431257:432685, ack 1, win 4017, options [nop,nop,TS val 234930 ecr 9692,mptcp dss ack 3262968525 seq 1979256697 subseq 431257 len 1428 csum 0x44aa], length 1428
20:14:56.197904 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 745417:746845, ack 1, win 4017, options [nop,nop,TS val 235141 ecr 10185,mptcp dss ack 3262968525 seq 1979259553 subseq 745417 len 1428 csum 0xcaa9], length 1428
20:14:56.209820 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 432685:434113, ack 1, win 4017, options [nop,nop,TS val 235141 ecr 9809,mptcp dss ack 3262968525 seq 1979260981 subseq 432685 len 1428 csum 0xf789], length 1428
20:14:56.217230 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 10277 ecr 233522,nop,nop,sack 1 {733993:741133},mptcp dss ack 1979215285], length 0
20:14:56.280135 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 434113:435541, ack 1, win 4017, options [nop,nop,TS val 235224 ecr 9910,mptcp dss ack 3262968525 seq 1979262409 subseq 434113 len 1428 csum 0x71a2], length 1428
20:14:56.292652 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 435541:436969, ack 1, win 4017, options [nop,nop,TS val 235224 ecr 9910,mptcp dss ack 3262968525 seq 1979263837 subseq 435541 len 1428 csum 0x8be3], length 1428
20:14:56.296478 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 742561:743989, ack 1, win 4017, options [nop,nop,TS val 234740 ecr 9776,mptcp dss ack 3262968525 seq 1979252413 subseq 742561 len 1428 csum 0x5a7d], length 1428
20:14:56.308340 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 10316 ecr 233522,nop,nop,sack 1 {733993:742561},mptcp dss ack 1979215285], length 0
20:14:56.377132 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 743989:745417, ack 1, win 4017, options [nop,nop,TS val 234930 ecr 9975,mptcp dss ack 3262968525 seq 1979255269 subseq 743989 len 1428 csum 0xecea], length 1428
20:14:56.383505 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 432685:434113, ack 1, win 4017, options [nop,nop,TS val 235141 ecr 9809,mptcp dss ack 3262968525 seq 1979260981 subseq 432685 len 1428 csum 0xf789], length 1428
20:14:56.387855 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 432685:434113, ack 1, win 4017, options [nop,nop,TS val 235141 ecr 9809,mptcp dss ack 3262968525 seq 1979260981 subseq 432685 len 1428 csum 0xf789], length 1428
20:14:56.477792 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 732565:733993, ack 1, win 4017, options [nop,nop,TS val 234945 ecr 10099,mptcp dss ack 3262968525 seq 1979230993 subseq 732565 len 1428 csum 0xa357], length 1428
20:14:56.485798 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 434113:435541, ack 1, win 4017, options [nop,nop,TS val 235224 ecr 9910,mptcp dss ack 3262968525 seq 1979262409 subseq 434113 len 1428 csum 0x71a2], length 1428
20:14:56.491463 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 434113:435541, ack 1, win 4017, options [nop,nop,TS val 235224 ecr 9910,mptcp dss ack 3262968525 seq 1979262409 subseq 434113 len 1428 csum 0x71a2], length 1428
20:14:56.574304 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 436969:438397, ack 1, win 4017, options [nop,nop,TS val 235518 ecr 10326,mptcp dss ack 3262968525 seq 1979265265 subseq 436969 len 1428 csum 0xca10], length 1428
20:14:56.583544 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 435541:436969, ack 1, win 4017, options [nop,nop,TS val 235224 ecr 9910,mptcp dss ack 3262968525 seq 1979263837 subseq 435541 len 1428 csum 0x8be3], length 1428
20:14:56.587538 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 435541:436969, ack 1, win 4017, options [nop,nop,TS val 235224 ecr 9910,mptcp dss ack 3262968525 seq 1979263837 subseq 435541 len 1428 csum 0x8be3], length 1428
20:14:56.607523 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 745417:746845, ack 1, win 4017, options [nop,nop,TS val 235141 ecr 10185,mptcp dss ack 3262968525 seq 1979259553 subseq 745417 len 1428 csum 0xcaa9], length 1428
20:14:56.613065 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 10707 ecr 233522,nop,nop,sack 1 {733993:743989},mptcp dss ack 1979215285], length 0
20:14:56.674371 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 732565, win 24543, options [nop,nop,TS val 10788 ecr 233522,nop,nop,sack 1 {733993:745417},mptcp dss ack 1979215285], length 0
20:14:56.677307 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 746845:748273, ack 1, win 4017, options [nop,nop,TS val 235621 ecr 10707,mptcp dss ack 3262968525 seq 1979266693 subseq 746845 len 1428 csum 0x49c2], length 1428
20:14:56.700630 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 748273:749701, ack 1, win 4017, options [nop,nop,TS val 235630 ecr 10788,mptcp dss ack 3262968525 seq 1979268121 subseq 748273 len 1428 csum 0xc9e3], length 1428
20:14:56.713867 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 745417, win 24543, options [nop,nop,TS val 10888 ecr 234945,mptcp dss ack 1979215285], length 0
20:14:56.721426 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 438397:439825, ack 1, win 4017, options [nop,nop,TS val 235630 ecr 10589,mptcp dss ack 3262968525 seq 1979269549 subseq 438397 len 1428 csum 0x4312], length 1428
20:14:56.784739 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 436969:438397, ack 1, win 4017, options [nop,nop,TS val 235518 ecr 10326,mptcp dss ack 3262968525 seq 1979265265 subseq 436969 len 1428 csum 0xca10], length 1428
20:14:56.787779 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 436969:438397, ack 1, win 4017, options [nop,nop,TS val 235518 ecr 10326,mptcp dss ack 3262968525 seq 1979265265 subseq 436969 len 1428 csum 0xca10], length 1428
20:14:56.799451 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 749701:751129, ack 1, win 4017, options [nop,nop,TS val 235660 ecr 10888,mptcp dss ack 3262968525 seq 1979270977 subseq 749701 len 1428 csum 0xf300], length 1428
20:14:56.806083 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 438397:439825, ack 1, win 4017, options [nop,nop,TS val 235630 ecr 10589,mptcp dss ack 3262968525 seq 1979269549 subseq 438397 len 1428 csum 0x4312], length 1428
20:14:56.816201 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 538357:539785, ack 1, win 4017, options [nop,nop,TS val 235662 ecr 10598,mptcp dss ack 3262968525 seq 1979215285 subseq 538357 len 1428 csum 0xe05c], length 1428
20:14:56.887688 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 438397:439825, ack 1, win 4017, options [nop,nop,TS val 235630 ecr 10589,mptcp dss ack 3262968525 seq 1979269549 subseq 438397 len 1428 csum 0x4312], length 1428
20:14:56.902605 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 746845, win 24543, options [nop,nop,TS val 11018 ecr 235141,mptcp dss ack 1979215285], length 0
20:14:56.922457 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 439825:441253, ack 1, win 4017, options [nop,nop,TS val 235735 ecr 10800,mptcp dss ack 3262968525 seq 1979272405 subseq 439825 len 1428 csum 0x2c8], length 1428
20:14:56.974534 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 746845:748273, ack 1, win 4017, options [nop,nop,TS val 235621 ecr 10707,mptcp dss ack 3262968525 seq 1979266693 subseq 746845 len 1428 csum 0x49c2], length 1428
20:14:56.980123 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 441253:442681, ack 1, win 4017, options [nop,nop,TS val 235828 ecr 10902,mptcp dss ack 3262968525 seq 1979273833 subseq 441253 len 1428 csum 0xf639], length 1428
20:14:56.985611 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 439825:441253, ack 1, win 4017, options [nop,nop,TS val 235735 ecr 10800,mptcp dss ack 3262968525 seq 1979272405 subseq 439825 len 1428 csum 0x2c8], length 1428
20:14:56.987972 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 439825:441253, ack 1, win 4017, options [nop,nop,TS val 235735 ecr 10800,mptcp dss ack 3262968525 seq 1979272405 subseq 439825 len 1428 csum 0x2c8], length 1428
20:14:57.010253 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 442681:444109, ack 1, win 4017, options [nop,nop,TS val 235828 ecr 10902,mptcp dss ack 3262968525 seq 1979275261 subseq 442681 len 1428 csum 0xe5ae], length 1428
20:14:57.014693 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 748273, win 24543, options [nop,nop,TS val 11320 ecr 235621,mptcp dss ack 1979215285], length 0
20:14:57.077826 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 748273:749701, ack 1, win 4017, options [nop,nop,TS val 235630 ecr 10788,mptcp dss ack 3262968525 seq 1979268121 subseq 748273 len 1428 csum 0xc9e3], length 1428
20:14:57.083769 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 751129:752557, ack 1, win 4017, options [nop,nop,TS val 235849 ecr 11018,mptcp dss ack 3262968525 seq 1979276689 subseq 751129 len 1428 csum 0xe295], length 1428
20:14:57.100915 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 752557:753985, ack 1, win 4017, options [nop,nop,TS val 235849 ecr 11018,mptcp dss ack 3262968525 seq 1979278117 subseq 752557 len 1428 csum 0xb38e], length 1428
20:14:57.105539 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 441253:442681, ack 1, win 4017, options [nop,nop,TS val 235828 ecr 10902,mptcp dss ack 3262968525 seq 1979273833 subseq 441253 len 1428 csum 0xf639], length 1428
20:14:57.107878 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 441253:442681, ack 1, win 4017, options [nop,nop,TS val 235828 ecr 10902,mptcp dss ack 3262968525 seq 1979273833 subseq 441253 len 1428 csum 0xf639], length 1428
20:14:57.174541 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 542641:544069, ack 1, win 4017, options [nop,nop,TS val 235938 ecr 10925,mptcp dss ack 3262968525 seq 1979228137 subseq 542641 len 1428 csum 0x83b9], length 1428
20:14:57.183046 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 753985:755413, ack 1, win 4017, options [nop,nop,TS val 235961 ecr 11320,mptcp dss ack 3262968525 seq 1979279545 subseq 753985 len 1428 csum 0xc4a1], length 1428
20:14:57.189098 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 749701:751129, ack 1, win 4017, options [nop,nop,TS val 235660 ecr 10888,mptcp dss ack 3262968525 seq 1979270977 subseq 749701 len 1428 csum 0xf300], length 1428
20:14:57.203616 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 444109:445537, ack 1, win 4017, options [nop,nop,TS val 236068 ecr 10996,mptcp dss ack 3262968525 seq 1979280973 subseq 444109 len 1428 csum 0xbbc5], length 1428
20:14:57.207892 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 442681:444109, ack 1, win 4017, options [nop,nop,TS val 235828 ecr 10902,mptcp dss ack 3262968525 seq 1979275261 subseq 442681 len 1428 csum 0xe5ae], length 1428
20:14:57.213859 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 442681:444109, ack 1, win 4017, options [nop,nop,TS val 235828 ecr 10902,mptcp dss ack 3262968525 seq 1979275261 subseq 442681 len 1428 csum 0xe5ae], length 1428
20:14:57.285122 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 445537:446965, ack 1, win 4017, options [nop,nop,TS val 236165 ecr 11197,mptcp dss ack 3262968525 seq 1979282401 subseq 445537 len 1428 csum 0x54cc], length 1428
20:14:57.306655 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 446965:448393, ack 1, win 4017, options [nop,nop,TS val 236165 ecr 11197,mptcp dss ack 3262968525 seq 1979283829 subseq 446965 len 1428 csum 0xf63b], length 1428
20:14:57.386360 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 749701, win 24543, options [nop,nop,TS val 11488 ecr 235630,mptcp dss ack 1979215285], length 0
20:14:57.389445 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [P.], seq 448393:449821, ack 1, win 4017, options [nop,nop,TS val 236326 ecr 11298,mptcp dss ack 3262968525 seq 1979285257 subseq 448393 len 1428 csum 0xa08f], length 1428
20:14:57.404917 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 755413:756841, ack 1, win 4017, options [nop,nop,TS val 236333 ecr 11488,mptcp dss ack 3262968525 seq 1979286685 subseq 755413 len 1428 csum 0xb813], length 1428
20:14:57.411166 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 751129, win 24543, options [nop,nop,TS val 11599 ecr 235660,mptcp dss ack 1979215285], length 0
20:14:57.479788 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 756841:758269, ack 1, win 4017, options [nop,nop,TS val 236333 ecr 11488,mptcp dss ack 3262968525 seq 1979288113 subseq 756841 len 1428 csum 0x8857], length 1428
20:14:57.485996 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 444109:445537, ack 1, win 4017, options [nop,nop,TS val 236068 ecr 10996,mptcp dss ack 3262968525 seq 1979280973 subseq 444109 len 1428 csum 0xbbc5], length 1428
20:14:57.488353 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 444109:445537, ack 1, win 4017, options [nop,nop,TS val 236068 ecr 10996,mptcp dss ack 3262968525 seq 1979280973 subseq 444109 len 1428 csum 0xbbc5], length 1428
20:14:57.503635 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 445537:446965, ack 1, win 4017, options [nop,nop,TS val 236165 ecr 11197,mptcp dss ack 3262968525 seq 1979282401 subseq 445537 len 1428 csum 0x54cc], length 1428
20:14:57.505934 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 445537:446965, ack 1, win 4017, options [nop,nop,TS val 236165 ecr 11197,mptcp dss ack 3262968525 seq 1979282401 subseq 445537 len 1428 csum 0x54cc], length 1428
20:14:57.590654 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 751129:752557, ack 1, win 4017, options [nop,nop,TS val 235849 ecr 11018,mptcp dss ack 3262968525 seq 1979276689 subseq 751129 len 1428 csum 0xe295], length 1428
20:14:57.594729 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 758269:759697, ack 1, win 4017, options [nop,nop,TS val 236358 ecr 11599,mptcp dss ack 3262968525 seq 1979289541 subseq 758269 len 1428 csum 0xe94c], length 1428
20:14:57.617302 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 446965:448393, ack 1, win 4017, options [nop,nop,TS val 236165 ecr 11197,mptcp dss ack 3262968525 seq 1979283829 subseq 446965 len 1428 csum 0xf63b], length 1428
20:14:57.620172 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 446965:448393, ack 1, win 4017, options [nop,nop,TS val 236165 ecr 11197,mptcp dss ack 3262968525 seq 1979283829 subseq 446965 len 1428 csum 0xf63b], length 1428
20:14:57.627302 IP 112.26.2.1.45881 > 112.26.0.8.37923: Flags [.], seq 449821:451249, ack 1, win 4017, options [nop,nop,TS val 236442 ecr 11399,mptcp dss ack 3262968525 seq 1979290969 subseq 449821 len 1428 csum 0x563d], length 1428
